2016/10/04 21:08:52 [error] 5756#4988: *7 CreateFile() "C:\Users\yvany\developer\webpack-angular-1.x\nginx-1.10.1/../dist/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost"
2016/10/04 21:09:05 [error] 5756#4988: *7 CreateFile() "C:\Users\yvany\developer\webpack-angular-1.x\nginx-1.10.1/../dist/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost"
2016/10/04 22:44:38 [notice] 11924#3912: signal process started
2016/10/10 08:47:00 [emerg] 3580#8720: CreateDirectory() "F:\Developer\2016\Country\jumore-np\nginx-1.10.1/temp/client_body_temp" failed (3: The system cannot find the path specified)
2016/10/10 08:47:44 [emerg] 11152#10524: CreateDirectory() "F:\Developer\2016\Country\jumore-np\nginx-1.10.1/temp/client_body_temp" failed (3: The system cannot find the path specified)
2016/10/10 08:47:45 [emerg] 5512#5480: CreateDirectory() "F:\Developer\2016\Country\jumore-np\nginx-1.10.1/temp/client_body_temp" failed (3: The system cannot find the path specified)
2016/10/10 08:49:23 [emerg] 9532#8720: CreateDirectory() "F:\Developer\2016\Country\jumore-np\nginx-1.10.1/temp/client_body_temp" failed (3: The system cannot find the path specified)
2016/10/10 09:54:49 [error] 11204#8940: *52 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET / HTTP/1.1", host: "localhost"
2016/10/10 11:03:46 [error] 11204#8940: *130 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/da63fc5fbe2bb6a245dd018b2299c3cd.woff HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:46 [error] 11204#8940: *131 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/76373d9f6e3c51f7f866633df92437f0.woff HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:46 [error] 11204#8940: *132 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:46 [error] 11204#8940: *133 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:47 [error] 11204#8940: *134 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:47 [error] 11204#8940: *135 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:48 [error] 11204#8940: *136 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:48 [error] 11204#8940: *137 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:48 [error] 11204#8940: *138 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:48 [error] 11204#8940: *139 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:49 [error] 11204#8940: *140 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:49 [error] 11204#8940: *141 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:49 [error] 11204#8940: *142 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:49 [error] 11204#8940: *143 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:49 [error] 11204#8940: *144 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:49 [error] 11204#8940: *145 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:50 [error] 11204#8940: *146 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:50 [error] 11204#8940: *147 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:50 [error] 11204#8940: *148 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:50 [error] 11204#8940: *149 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:51 [error] 11204#8940: *150 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:51 [error] 11204#8940: *151 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:51 [error] 11204#8940: *152 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:51 [error] 11204#8940: *153 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:52 [error] 11204#8940: *154 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:52 [error] 11204#8940: *155 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:52 [error] 11204#8940: *156 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:52 [error] 11204#8940: *157 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:52 [error] 11204#8940: *158 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:52 [error] 11204#8940: *159 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:53 [error] 11204#8940: *160 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:53 [error] 11204#8940: *161 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:53 [error] 11204#8940: *162 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:53 [error] 11204#8940: *163 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:54 [error] 11204#8940: *164 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:54 [error] 11204#8940: *165 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:54 [error] 11204#8940: *166 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:54 [error] 11204#8940: *167 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:54 [error] 11204#8940: *168 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:54 [error] 11204#8940: *169 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:55 [error] 11204#8940: *171 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:55 [error] 11204#8940: *170 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:55 [error] 11204#8940: *172 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:55 [error] 11204#8940: *173 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:56 [error] 11204#8940: *174 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:56 [error] 11204#8940: *175 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:56 [error] 11204#8940: *176 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:56 [error] 11204#8940: *177 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:56 [error] 11204#8940: *178 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:56 [error] 11204#8940: *179 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:57 [error] 11204#8940: *180 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:57 [error] 11204#8940: *181 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:57 [error] 11204#8940: *182 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:57 [error] 11204#8940: *183 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:58 [error] 11204#8940: *184 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:58 [error] 11204#8940: *185 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:58 [error] 11204#8940: *186 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:58 [error] 11204#8940: *187 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:58 [error] 11204#8940: *188 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:58 [error] 11204#8940: *189 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:59 [error] 11204#8940: *190 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:59 [error] 11204#8940: *191 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:59 [error] 11204#8940: *192 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:03:59 [error] 11204#8940: *193 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:04:00 [error] 11204#8940: *194 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:04:00 [error] 11204#8940: *195 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:04:00 [error] 11204#8940: *196 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:04:00 [error] 11204#8940: *197 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:04:00 [error] 11204#8940: *198 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/d72b5edd90c89f9ce5a42e70300948c3.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
2016/10/10 11:04:00 [error] 11204#8940: *199 rewrite or internal redirection cycle while internally redirecting to "/index.html", client: 127.0.0.1, server: localhost, request: "GET /assets/1a051f0c38f7b5c50a22d69ac3d3b5f2.ttf HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/css/app.7af88b44e296be21be82.css"
